instance,maxRuntime,variableSelection,valueSelection,restarts,solutionsOverTime,isOptimal,runtime,nodes,fails,restarts,memory,vars,varsWithoutView,constraints,args
data/xcsp/cop23/CarpetCutting-test20_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.068,1,0,0,2048.00,936,717,642,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/CarpetCutting-test20_c23.xml.lzma
data/xcsp/cop23/GBACP-UD01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.192,1,0,0,2048.00,2940,2321,2814,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD01_c23.xml.lzma
data/xcsp/cop23/GBACP-UD02_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.083,1,0,0,2048.00,1307,1007,714,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD02_c23.xml.lzma
data/xcsp/cop23/GBACP-UD03_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.186,1,0,0,2048.00,2406,1914,2291,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD03_c23.xml.lzma
data/xcsp/cop23/GBACP-UD04_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.050,1,0,0,2048.00,925,730,620,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD04_c23.xml.lzma
data/xcsp/cop23/GBACP-UD05_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.104,1,0,0,2048.00,1725,1404,1220,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD05_c23.xml.lzma
data/xcsp/cop23/GBACP-UD06_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.065,1,0,0,2048.00,970,758,445,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD06_c23.xml.lzma
data/xcsp/cop23/GBACP-UD07_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.177,1,0,0,2048.00,2910,2316,2981,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD07_c23.xml.lzma
data/xcsp/cop23/GBACP-UD08_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.064,1,0,0,2048.00,1157,904,661,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD08_c23.xml.lzma
data/xcsp/cop23/GBACP-UD09_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.163,1,0,0,2048.00,2917,2317,2972,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD09_c23.xml.lzma
data/xcsp/cop23/GBACP-UD10_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.053,1,0,0,2048.00,961,744,621,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-UD10_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,16.777,1,0,0,2048.00,1934,1655,2148,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD01_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD02_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,5.264,1,0,0,2048.00,938,767,474,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD02_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD03_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,8.838,1,0,0,2048.00,1563,1356,1733,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD03_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD04_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,1.641,1,0,0,2048.00,628,538,428,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD04_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD05_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,8.920,1,0,0,2048.00,1156,1032,848,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD05_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD06_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,3.510,1,0,0,2048.00,721,598,285,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD06_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD07_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,16.454,1,0,0,2048.00,1906,1650,2315,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD07_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD08_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,3.096,1,0,0,2048.00,808,676,433,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD08_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD09_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,16.513,1,0,0,2048.00,1913,1651,2306,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD09_c23.xml.lzma
data/xcsp/cop23/GBACP-table-UD10_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,false,2.113,1,0,0,2048.00,685,564,441,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GBACP-table-UD10_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x100-25-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.083,1,0,0,2048.00,227,226,127,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x100-25-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x100-50-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.086,1,0,0,2048.00,227,226,127,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x100-50-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x100-75-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.111,1,0,0,2048.00,227,226,127,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x100-75-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x250-25-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.042,1,0,0,2048.00,432,431,182,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x250-25-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x250-50-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.039,1,0,0,2048.00,432,431,182,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x250-50-1_c23.xml.lzma
data/xcsp/cop23/Hsp-10405_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.018,1,0,0,2048.00,265,209,256,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-10405_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x250-75-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.039,1,0,0,2048.00,432,431,182,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x250-75-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x500-25-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.010,1,0,0,2048.00,759,758,259,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x500-25-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x500-50-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.010,1,0,0,2048.00,759,758,259,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x500-50-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR05x500-75-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.010,1,0,0,2048.00,759,758,259,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR05x500-75-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR10x250-25-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.056,1,0,0,2048.00,597,596,347,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR10x250-25-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR10x250-50-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.051,1,0,0,2048.00,597,596,347,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR10x250-50-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR10x250-75-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.054,1,0,0,2048.00,597,596,347,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR10x250-75-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR30x500-25-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.021,1,0,0,2048.00,1934,1933,1434,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR30x500-25-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR30x500-50-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.020,1,0,0,2048.00,1934,1933,1434,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR30x500-50-1_c23.xml.lzma
data/xcsp/cop23/GeneralizedMKP-0-OR30x500-75-1_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.020,1,0,0,2048.00,1934,1933,1434,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/GeneralizedMKP-0-OR30x500-75-1_c23.xml.lzma
data/xcsp/cop23/HCPizza-10-10-2-6-00_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.008,1,0,0,2048.00,878,877,550,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-10-10-2-6-00_c23.xml.lzma
data/xcsp/cop23/HCPizza-12-12-2-6-00_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.011,1,0,0,2048.00,1111,1110,709,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-12-12-2-6-00_c23.xml.lzma
data/xcsp/cop23/HCPizza-12-12-2-6-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.012,1,0,0,2048.00,1262,1261,788,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-12-12-2-6-01_c23.xml.lzma
data/xcsp/cop23/HCPizza-12-12-2-6-02_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.011,1,0,0,2048.00,1028,1027,669,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-12-12-2-6-02_c23.xml.lzma
data/xcsp/cop23/HCPizza-15-15-2-7-00_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.013,1,0,0,2048.00,2549,2548,1563,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-15-15-2-7-00_c23.xml.lzma
data/xcsp/cop23/HCPizza-15-15-2-7-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.012,1,0,0,2048.00,2617,2616,1565,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-15-15-2-7-01_c23.xml.lzma
data/xcsp/cop23/HCPizza-15-15-2-7-02_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.011,1,0,0,2048.00,2321,2320,1410,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-15-15-2-7-02_c23.xml.lzma
data/xcsp/cop23/HCPizza-20-20-2-8-00_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.039,1,0,0,2048.00,9829,9828,6594,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-20-20-2-8-00_c23.xml.lzma
data/xcsp/cop23/HCPizza-20-20-2-8-01_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.029,1,0,0,2048.00,10463,10462,7029,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-20-20-2-8-01_c23.xml.lzma
data/xcsp/cop23/HCPizza-20-20-2-8-02_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.028,1,0,0,2048.00,9774,9773,6524,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/HCPizza-20-20-2-8-02_c23.xml.lzma
data/xcsp/cop23/Hsp-11406_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.020,1,0,0,2048.00,352,280,345,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-11406_c23.xml.lzma
data/xcsp/cop23/Hsp-12407_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.026,1,0,0,2048.00,451,361,447,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-12407_c23.xml.lzma
data/xcsp/cop23/Hsp-13408_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.026,1,0,0,2048.00,562,452,562,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-13408_c23.xml.lzma
data/xcsp/cop23/Hsp-14409_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.032,1,0,0,2048.00,685,553,690,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-14409_c23.xml.lzma
data/xcsp/cop23/Hsp-15410_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.030,1,0,0,2048.00,820,664,831,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-15410_c23.xml.lzma
data/xcsp/cop23/Hsp-aux-10405_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.018,1,0,0,2048.00,260,199,254,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-aux-10405_c23.xml.lzma
data/xcsp/cop23/Hsp-aux-11406_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.024,1,0,0,2048.00,346,268,343,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-aux-11406_c23.xml.lzma
data/xcsp/cop23/Hsp-aux-12407_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.023,1,0,0,2048.00,444,347,445,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-aux-12407_c23.xml.lzma
data/xcsp/cop23/Hsp-aux-13408_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.024,1,0,0,2048.00,554,436,560,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-aux-13408_c23.xml.lzma
data/xcsp/cop23/Hsp-aux-14409_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.028,1,0,0,2048.00,676,535,688,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-aux-14409_c23.xml.lzma
data/xcsp/cop23/Hsp-aux-15410_c23.xml.lzma,1,(varsel=DOMWDEG;flushRate=2147483647),(valsel=MIN;best=None;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),,true,0.029,1,0,0,2048.00,810,644,829,-f -varh DOMWDEG -lc 1 -best None -bestRate 1 -restarts NONE;0;1.0;0;false -limit 00h00m01s data/xcsp/cop23/Hsp-aux-15410_c23.xml.lzma
